Timestamp,Ambient Temp (°C),Irradiance (W/m²),IRRADIATION (kWh/m²),MODULE_TEMPERATURE,DC_CURRENT,AC_CURRENT
2025-06-14 19:15:00,26.475,1.5,0.000375,25.482660353824357,4309.729195799998,398.6223124155
2025-06-14 19:30:00,26.35,1.0,0.00025,25.329531190822305,4309.729195799998,398.6223124155
2025-06-14 19:45:00,26.225,0.5,0.000125,25.17640202782025,4309.729195799998,398.6223124155
2025-06-14 20:00:00,26.1,0.0,0.0,25.023272864818193,4309.729195799998,398.6223124155
2025-06-14 20:15:00,25.975,0.0,0.0,24.873830028406033,4309.729195799998,398.6223124155
2025-06-14 20:30:00,25.85,0.0,0.0,24.724387191993873,4309.729195799998,398.6223124155
2025-06-14 20:45:00,25.725,0.0,0.0,24.574944355581714,4309.729195799998,398.6223124155
2025-06-14 21:00:00,25.6,0.0,0.0,24.425501519169558,4309.729195799998,398.6223124155
2025-06-14 21:15:00,25.55,0.0,0.0,24.365724384604693,4309.729195799998,398.6223124155
2025-06-14 21:30:00,25.5,0.0,0.0,24.30594725003983,4309.729195799998,398.6223124155
2025-06-14 21:45:00,25.45,0.0,0.0,24.246170115474964,4309.729195799998,398.6223124155
2025-06-14 22:00:00,25.4,0.0,0.0,24.1863929809101,4309.729195799998,398.6223124155
2025-06-14 22:15:00,25.349999999999998,0.0,0.0,24.126615846345235,4309.729195799998,398.6223124155
2025-06-14 22:30:00,25.299999999999997,0.0,0.0,24.06683871178037,4309.729195799998,398.6223124155
2025-06-14 22:45:00,25.25,0.0,0.0,24.00706157721551,4309.729195799998,398.6223124155
2025-06-14 23:00:00,25.2,0.0,0.0,23.947284442650645,4309.729195799998,398.6223124155
